DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",15q14,15,38606989,"SPRED1, RASGRP1",RASGRP1 - LINC02694,ENSG00000172575,ENSG00000175779,,41414,21016,rs16967103-C,rs16967103,0,16967103,intergenic_variant,1,0.203,4.00E-09,8.397940009,,1.088,[1.045-1.132],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",16q12.1,16,50729868,"NOD2, ADCY7","NOD2, CYLD-AS1",,,"ENSG00000167207, ENSG00000261644",,,rs2066847-T,rs2066847,0,2066847,frameshift_variant,0,0.024,6.00E-209,208.2218487,,3.103,[1.497-1.618],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",17q11.2,17,27516617,"LGALS9, NOS2",KSR1,,,ENSG00000141068,,,rs2945412-A,rs2945412,0,2945412,intron_variant,0,0.587,9.00E-17,16.04575749,,1.137,[1.10-1.175],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",4q24,4,101944147,intergenic,BANK1,,,ENSG00000153064,,,rs13126505-A,rs13126505,0,13126505,intron_variant,0,0.096,2.00E-12,11.69897,,1.172,[1.10-1.248],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",19q13.32,19,46346549,intergenic,HIF3A - PPP5C,ENSG00000124440,ENSG00000011485,,3116,538,rs4802307-G,rs4802307,0,4802307,regulatory_region_variant,1,0.706,2.00E-10,9.698970004,,1.099,[1.06-1.139],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",5q11.2,5,56143024,"IL6ST, IL31RA",ANKRD55,,,ENSG00000164512,,,rs10065637-C,rs10065637,0,10065637,intron_variant,0,0.773,4.00E-12,11.39794001,,1.123,[1.079-1.17],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",2p23.3,2,27412596,UCN,PPM1G - NRBP1,ENSG00000115241,ENSG00000115216,,3005,15194,rs1728918-A,rs1728918,0,1728918,upstream_gene_variant,1,0.299,5.00E-16,15.30103,,1.123,[1.086-1.16],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",1p31.1,1,78157942,intergenic,GIPC2 - RNFT1P2,ENSG00000137960,ENSG00000233333,,19498,12539,rs17391694-C,rs17391694,0,17391694,intergenic_variant,1,0.889,3.00E-09,8.522878745,,1.134,[1.077-1.194],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",6q22.33,6,127134977,intergenic,RSPO3,,,ENSG00000146374,,,rs9491697-G,rs9491697,0,9491697,intron_variant,0,0.439,4.00E-10,9.397940009,,1.077,[1.042-1.112],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",6q22.33,6,127924620,intergenic,THEMIS - PTPRK,ENSG00000275122,ENSG00000152894,,5989,44165,rs13204742-T,rs13204742,0,13204742,intergenic_variant,1,0.124,8.00E-15,14.09691001,,1.173,[1.118-1.23],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",5q13.2,5,73255307,intergenic,TMEM174 - LINC02230,ENSG00000164325,ENSG00000251543,,80164,82599,rs7702331-A,rs7702331,0,7702331,intron_variant,1,0.621,6.00E-10,9.22184875,,1.088,[1.05-1.126],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",5q35.2,5,173910850,CPEB4,CPEB4,,,ENSG00000113742,,,rs17695092-T,rs17695092,0,17695092,intron_variant,0,0.703,5.00E-09,8.301029996,,1.095,[1.055-1.136],"Affymetrix, Illumina [1230000] (imputed)",N
2/12/13,23128233,Jostins L,11/1/12,Nature,www.ncbi.nlm.nih.gov/pubmed/23128233,Host-microbe interactions have shaped the genetic architecture of inflammatory bowel disease.,Crohn's disease,"Up to 12,924 European ancestry cases, up to 21,442 European ancestry controls","Up to 25,683 European ancestry cases, up to 17,015 European ancestry controls",6p22.3,6,21430497,intergenic,NA - LINC00581,,ENSG00000280989,,,55399,rs12663356-C,rs12663356,0,12663356,intergenic_variant,1,0.533,4.00E-12,11.39794001,,1.095,[1.06-1.131],"Affymetrix, Illumina [1230000] (imputed)",N
6/16/08,17804789,Raelson JV,9/5/07,Proc Natl Acad Sci U S A,www.ncbi.nlm.nih.gov/pubmed/17804789,Genome-wide association study for Crohn's disease in the Quebec Founder Population identifies multiple validated disease loci.,Crohn's disease,382 French Canadian founder trios,"750 European ancestry cases, 828 European ancestry controls, 521 European ancestry trios",16q12.1,16,50722863,NOD2,NOD2,,,ENSG00000167207,,,rs5743289-?,rs5743289,0,5743289,intron_variant,0,NR,6.00E-17,16.22184875,,,,Perlegen [164279],N
9/10/08,17684544,Franke A,8/8/07,PLoS One,www.ncbi.nlm.nih.gov/pubmed/17684544,Systematic association mapping identifies NELL1 as a novel IBD disease gene.,Crohn's disease,"393 European ancestry cases, 399 European ancestry controls","375 European ancestry trios, 1,395 European ancestry cases, 1,603 European ancestry controls, 454 French Canadian founder trios, 466 French Canadian founder cases, 358 French Canadian founder controls",5p13.1,5,40414965,PTGER4,NA - TTC33,,ENSG00000113638,,,97368,rs1992660-?,rs1992660,0,1992660,intergenic_variant,1,0.39,4.00E-07,6.397940009,,1.42,[1.24-1.67],Affymetrix [92387],N
9/10/08,17684544,Franke A,8/8/07,PLoS One,www.ncbi.nlm.nih.gov/pubmed/17684544,Systematic association mapping identifies NELL1 as a novel IBD disease gene.,Crohn's disease,"393 European ancestry cases, 399 European ancestry controls","375 European ancestry trios, 1,395 European ancestry cases, 1,603 European ancestry controls, 454 French Canadian founder trios, 466 French Canadian founder cases, 358 French Canadian founder controls",11p15.1,11,20677383,NELL1,NELL1,,,ENSG00000165973,,,rs1793004-?,rs1793004,0,1793004,intron_variant,0,0.27,3.00E-06,5.522878745,,1.3,[1.12-1.52],Affymetrix [92387],N
9/10/08,17684544,Franke A,8/8/07,PLoS One,www.ncbi.nlm.nih.gov/pubmed/17684544,Systematic association mapping identifies NELL1 as a novel IBD disease gene.,Crohn's disease,"393 European ancestry cases, 399 European ancestry controls","375 European ancestry trios, 1,395 European ancestry cases, 1,603 European ancestry controls, 454 French Canadian founder trios, 466 French Canadian founder cases, 358 French Canadian founder controls",16q12.1,16,50722970,CARD15,NOD2,,,ENSG00000167207,,,rs2076756-?,rs2076756,0,2076756,intron_variant,0,0.27,1.00E-21,21,,1.71,[1.42-2.05],Affymetrix [92387],N
1/20/22,33600772,Somineni HK,2/17/21,Am J Hum Genet,www.ncbi.nlm.nih.gov/pubmed/33600772,Whole-genome sequencing of African Americans implicates differential genetic architecture in inflammatory bowel disease.,Crohn's disease,"1,335 African American cases, 1,644 African American controls",NA,5p13.1,5,40426318,,RNU1-150P - TTC33,ENSG00000199361,ENSG00000113638,,156599,86015,rs957100-G,rs957100,0,957100,intron_variant,1,0.3963,5.00E-08,7.301029996,,0.74,,NR [93400000],N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,9p24.1,9,5071049,,JAK2,,,ENSG00000096968,,,rs10119004-G,rs10119004,0,10119004,intron_variant,0,0.543,2.00E-06,5.698970004,,0.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,11p14.1,11,27829084,,CBX3P1 - HSP90AA2P,ENSG00000177447,ENSG00000224411,,22088,59754,rs1826333-C,rs1826333,0,1826333,intron_variant,1,0.721,4.00E-06,5.397940009,,1.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,14q24.3,14,78072463,,FXNP1 - NRXN3,ENSG00000258421,ENSG00000021645,,12185,97910,rs177206-C,rs177206,0,177206,intergenic_variant,1,0.466,3.00E-06,5.522878745,,1.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,16p13.3,16,4568930,,C16orf96,,,ENSG00000205832,,,rs11648328-C,rs11648328,0,11648328,intron_variant,0,0.265,3.00E-07,6.522878745,,1.8,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,1p34.1,1,44492543,,RNF220,,,ENSG00000187147,,,rs10082259-C,rs10082259,0,10082259,intron_variant,0,0.832,6.00E-07,6.22184875,,1.9,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,1p36.31,1,6144101,,CHD5,,,ENSG00000116254,,,rs17436816-A,rs17436816,0,17436816,synonymous_variant,0,0.112,3.00E-06,5.522878745,,2,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,1p31.3,1,67278918,,DNAJB6P4 - IL12RB2,ENSG00000228523,ENSG00000081985,,139,28446,rs6660226-A,rs6660226,0,6660226,intergenic_variant,1,0.453,9.00E-06,5.045757491,,0.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,1p21.1,1,105538802,,CDK4P1 - LINC01676,ENSG00000225036,ENSG00000230768,,103981,48773,rs1710775-C,rs1710775,0,1710775,intergenic_variant,1,0.67,3.00E-06,5.522878745,,1.7,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,2p23.3,2,25382703,,DTNB,,,ENSG00000138101,,,rs148746268-G,rs148746268,0,148746268,intron_variant,0,0.022,3.00E-06,5.522878745,,3.8,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,3p24.1,3,30179572,,RBMS3 - U3,ENSG00000144642,ENSG00000221638,,169181,124749,rs11129387-A,rs11129387,0,11129387,regulatory_region_variant,1,0.364,4.00E-06,5.397940009,,0.5,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,3q13.33,3,120363935,,LRRC58 - FSTL1,ENSG00000163428,ENSG00000163430,,14581,28358,rs2030413-A,rs2030413,0,2030413,intron_variant,1,0.464,2.00E-06,5.698970004,,1.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,4q25,4,113154532,,ANK2,,,ENSG00000145362,,,rs9307388-T,rs9307388,0,9307388,intron_variant,0,0.027,7.00E-07,6.15490196,,3.8,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,4q34.1,4,172130730,,GALNTL6,,,ENSG00000174473,,,rs143431075-A,rs143431075,0,143431075,intron_variant,0,0.025,4.00E-06,5.397940009,,3.6,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,5q21.2,5,103612484,,NUDT12 - LINC02163,ENSG00000112874,ENSG00000251026,,49694,467363,rs2052483-T,rs2052483,0,2052483,intergenic_variant,1,0.214,5.00E-06,5.301029996,,1.8,,Illumina [5411261] (imputed),N
3/22/22,35232999,Garcia-Etxebarria K,3/1/22,Sci Rep,www.ncbi.nlm.nih.gov/pubmed/35232999,Local genetic variation of inflammatory bowel disease in Basque population and its effect in risk prediction.,Crohn's disease,"284 European ancestry cases, 935 European ancestry controls",NA,7q35,7,146694428,,CNTNAP2,,,ENSG00000174469,,,rs10952655-A,rs10952655,0,10952655,intron_variant,0,0.782,2.00E-06,5.698970004,,1.8,,Illumina [5411261] (imputed),N
5/27/22,35512355,Jung S,5/5/22,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/35512355,Identification of shared loci associated with both Crohn's disease and leprosy in east Asians.,Crohn's disease,"1,621 Korean ancestry cases, 4,419 Korean ancestry controls","738 Korean ancestry cases, 488 Korean ancestry controls",9q32,9,114817177,,TNFSF15 - DELEC1,ENSG00000181634,ENSG00000173077,,11138,33791,rs10817678-A,rs10817678,0,10817678,intergenic_variant,1,NR,1.00E-76,76,,2.09,,NR [5885674] (imputed),N
5/27/22,35512355,Jung S,5/5/22,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/35512355,Identification of shared loci associated with both Crohn's disease and leprosy in east Asians.,Crohn's disease,"1,621 Korean ancestry cases, 4,419 Korean ancestry controls","738 Korean ancestry cases, 488 Korean ancestry controls",5q33.3,5,159400761,,IL12B - LINC01845,ENSG00000113302,ENSG00000253298,,70274,47795,rs56167332-A,rs56167332,0,56167332,intron_variant,1,NR,1.00E-10,10,,1.32,,NR [5885674] (imputed),N
5/27/22,35512355,Jung S,5/5/22,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/35512355,Identification of shared loci associated with both Crohn's disease and leprosy in east Asians.,Crohn's disease,"1,621 Korean ancestry cases, 4,419 Korean ancestry controls","738 Korean ancestry cases, 488 Korean ancestry controls",1p31.3,1,67132294,,C1orf141,,,ENSG00000203963,,,rs2024825-T,rs2024825,0,2024825,intron_variant,0,NR,5.00E-06,5.301029996,,1.39,,NR [5885674] (imputed),N
5/27/22,35512355,Jung S,5/5/22,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/35512355,Identification of shared loci associated with both Crohn's disease and leprosy in east Asians.,Crohn's disease,"1,621 Korean ancestry cases, 4,419 Korean ancestry controls","738 Korean ancestry cases, 488 Korean ancestry controls",7p22.3,7,950350,,"COX19, ADAP1",,,"ENSG00000240230, ENSG00000105963",,,rs77992257-G,rs77992257,0,77992257,intron_variant,0,NR,1.00E-07,7,,1.26,,NR [5885674] (imputed),N
5/27/22,35512355,Jung S,5/5/22,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/35512355,Identification of shared loci associated with both Crohn's disease and leprosy in east Asians.,Crohn's disease,"1,621 Korean ancestry cases, 4,419 Korean ancestry controls","738 Korean ancestry cases, 488 Korean ancestry controls",16p11.2,16,28519966,,IL27 - NUPR1,ENSG00000197272,ENSG00000176046,,7915,12742,rs4787458-G,rs4787458,0,4787458,intron_variant,1,NR,2.00E-07,6.698970004,,1.38,,NR [5885674] (imputed),N
3/18/11,21298027,Festen EA,1/27/11,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/21298027,"A meta-analysis of genome-wide association scans identifies IL18RAP, PTPN2, TAGAP, and PUS10 as shared risk loci for Crohn's disease and celiac disease.",Crohn's disease and celiac disease,"3,230 European ancestry Crohn's disease cases, 768 European ancestry celiac disease cases, 6,251 European ancestry controls","1,835 European ancestry Crohn's disease cases, 3,149 European ancestry celiac disease cases, 6,383 European ancestry controls",2p16.1,2,60990407,PUS10,PUS10,,,ENSG00000162927,,,rs10188217-C,rs10188217,0,10188217,intron_variant,0,NR,1.00E-11,11,(combined),,,"Affymetrix, Illumina [471504]",N
3/18/11,21298027,Festen EA,1/27/11,PLoS Genet,www.ncbi.nlm.nih.gov/pubmed/21298027,"A meta-analysis of genome-wide association scans identifies IL18RAP, PTPN2, TAGAP, and PUS10 as shared risk loci for Crohn's disease and celiac disease.",Crohn's disease and celiac disease,"3,230 European ancestry Crohn's disease cases, 768 European ancestry celiac disease cases, 6,251 European ancestry controls","1,835 European ancestry Crohn's disease cases, 3,149 European ancestry celiac disease cases, 6,383 European ancestry controls",6q25.3,6,159069404,TAGAP,TAGAP-AS1,,,ENSG00000271913,,,rs212388-C,rs212388,0,212388,intron_variant,0,NR,2.00E-10,9.698970004,(combined),,,"Affymetrix, Illumina [471504]",N
